timestamp,buy_price,sell_price,percent_diff,threshold,profit_margin
2024-11-23 17:07:00,3398.79,3402.46,0.10797960450631174,0.1,0.00797960450631173
2024-11-23 19:21:00,3431.87,3435.39,0.10256798771515185,0.1,0.002567987715151848
2024-11-24 00:45:00,3414.38,3418.06,0.10777945044194953,0.1,0.007779450441949526
2024-11-24 03:05:00,3430.46,3433.98,0.10261014557814352,0.1,0.0026101455781435134
